lat,lon,pop
-44.38,-73.12,5
-44.38,-72.88,6
-44.38,-72.62,771
-44.38,-72.38,11
-44.38,-72.12,11
-44.38,-71.88,26
-44.38,-71.62,73
-44.38,-71.38,34
-44.38,-71.12,36
-44.38,-70.88,18
-44.38,-70.62,40
-44.38,-70.38,23
-44.38,-70.12,21
-44.38,-69.62,24
-44.38,-69.38,17
-44.38,-69.12,19
-44.38,-68.88,7
-44.38,-68.62,14
-44.38,-68.38,22
-44.38,-68.12,12
-44.38,-67.88,8
-44.38,-67.62,8
-44.38,-67.12,6
-44.38,-66.88,10
-44.38,-66.62,3
-44.38,-66.38,9
-44.38,-66.12,18
-44.38,-65.88,12
-44.38,-65.62,43
-44.38,-65.38,33
-44.38,-65.12,3
-44.38,168.38,2
-44.38,168.62,1
-44.38,168.88,1
-44.38,169.12,45
-44.38,169.38,60
-44.38,169.62,1
-44.38,169.88,54
-44.38,170.12,309
-44.38,170.38,54
-44.38,170.62,47
-44.38,170.88,529
-44.38,171.12,15592
-44.38,171.38,19839
-44.12,-176.62,8
-44.12,-176.38,56
-44.12,-176.12,32
-44.12,-73.38,2
-44.12,-73.12,66
-44.12,-72.62,50
-44.12,-72.38,255
-44.12,-72.12,68
-44.12,-71.88,347
-44.12,-71.62,515
-44.12,-71.38,2003
-44.12,-71.12,79
-44.12,-70.88,74
-44.12,-70.62,2148
-44.12,-70.38,1056
-44.12,-70.12,44
-44.12,-69.88,27
-44.12,-69.62,35
-44.12,-69.38,27
-44.12,-69.12,6
-44.12,-68.88,8
-44.12,-68.62,8
-44.12,-68.38,14
-44.12,-68.12,14
-44.12,-67.88,18
-44.12,-67.62,12
-44.12,-67.38,3
-44.12,-67.12,7
-44.12,-66.88,6
-44.12,-66.62,3
-44.12,-66.38,2
-44.12,-66.12,6
-44.12,-65.88,9
-44.12,-65.62,12
-44.12,-65.38,22
-44.12,-65.12,19
-44.12,168.38,1
-44.12,168.62,8
-44.12,169.12,29
-44.12,169.38,34
-44.12,169.88,28
-44.12,170.12,1267
-44.12,170.38,43
-44.12,170.62,511
-44.12,170.88,2067
-44.12,171.12,3059
-44.12,171.38,10897
-44.12,171.62,1175
-44.12,171.88,286
-43.88,-176.88,16
-43.88,-176.62,341
-43.88,-176.38,118
-43.88,-73.88,1658
-43.88,-73.62,674
-43.88,-73.12,11
-43.88,-72.88,281
-43.88,-72.62,38
-43.88,-72.38,2245
-43.88,-72.12,139
-43.88,-71.88,42
-43.88,-71.62,2
-43.88,-71.38,15
-43.88,-71.12,30
-43.88,-70.88,66
-43.88,-70.62,27
-43.88,-70.38,41
-43.88,-70.12,22
-43.88,-69.88,17
-43.88,-69.62,25
-43.88,-69.38,30
-43.88,-69.12,1208
-43.88,-68.88,25
-43.88,-68.62,25
-43.88,-68.38,175
-43.88,-68.12,21
-43.88,-67.88,100
-43.88,-67.62,15
-43.88,-67.38,6
-43.88,-67.12,14
-43.88,-66.88,18
-43.88,-66.62,3
-43.88,-66.38,28
-43.88,-65.88,8
-43.88,-65.62,6
-43.88,-65.38,27
-43.88,168.62,12
-43.88,168.88,131
-43.88,169.12,86
-43.88,169.62,7
-43.88,170.12,33
-43.88,170.38,117
-43.88,170.62,36
-43.88,170.88,146
-43.88,171.12,131
-43.88,171.38,1516
-43.88,171.62,6436
-43.88,171.88,21973
-43.88,172.12,2776
-43.88,172.38,4996
-43.88,172.62,294
-43.88,172.88,2067
-43.88,173.12,227
-43.62,-176.62,15
-43.62,-176.38,34
-43.62,-176.12,2
-43.62,-74.88,2
-43.62,-73.38,3
-43.62,-72.88,1
-43.62,-72.62,2
-43.62,-72.38,283
-43.62,-72.12,252
-43.62,-71.88,987
-43.62,-71.62,786
-43.62,-71.38,1963
-43.62,-71.12,20
-43.62,-70.88,995
-43.62,-70.62,14
-43.62,-70.38,4
-43.62,-70.12,61
-43.62,-69.88,38
-43.62,-69.62,20
-43.62,-69.38,26
-43.62,-69.12,12
-43.62,-68.88,21
-43.62,-68.62,29
-43.62,-68.38,6
-43.62,-68.12,4
-43.62,-67.88,2
-43.62,-67.62,8
-43.62,-67.38,427
-43.62,-67.12,3
-43.62,-66.88,10
-43.62,-66.62,16
-43.62,-66.38,110
-43.62,-66.12,54
-43.62,-65.88,103
-43.62,-65.62,24
-43.62,-65.38,40
-43.62,-65.12,39
-43.62,146.88,36
-43.62,169.12,1
-43.62,169.38,15
-43.62,169.62,19
-43.62,169.88,10
-43.62,170.12,232
-43.62,170.88,22
-43.62,171.12,61
-43.62,171.38,566
-43.62,171.62,3815
-43.62,171.88,2194
-43.62,172.12,4609
-43.62,172.38,39172
-43.62,172.62,310788
-43.62,172.88,26833
-43.62,173.12,256
-43.38,-74.38,2
-43.38,-74.12,166
-43.38,-73.62,208
-43.38,-72.88,1
-43.38,-72.38,426
-43.38,-72.12,168
-43.38,-71.88,122
-43.38,-71.62,142
-43.38,-71.38,132
-43.38,-71.12,33
-43.38,-70.88,1042
-43.38,-70.62,24
-43.38,-70.38,10
-43.38,-70.12,44
-43.38,-69.88,207
-43.38,-69.62,106
-43.38,-69.38,15
-43.38,-69.12,82
-43.38,-68.88,21
-43.38,-68.62,3
-43.38,-68.38,25
-43.38,-68.12,4
-43.38,-67.88,24
-43.38,-67.62,14
-43.38,-67.38,5
-43.38,-67.12,4
-43.38,-66.88,2
-43.38,-66.62,2
-43.38,-66.38,9
-43.38,-66.12,11
-43.38,-65.88,822
-43.38,-65.62,5150
-43.38,-65.38,125368
-43.38,-65.12,45986
-43.38,146.88,272
-43.38,147.12,1812
-43.38,147.38,738
-43.38,169.88,23
-43.38,170.12,755
-43.38,170.38,245
-43.38,170.62,4
-43.38,171.12,27
-43.38,171.38,68
-43.38,171.62,204
-43.38,171.88,1709
-43.38,172.12,9054
-43.38,172.38,7069
-43.38,172.62,119538
-43.38,172.88,1545
-43.12,-73.88,45
-43.12,-73.62,40839
-43.12,-73.38,817
-43.12,-72.88,25
-43.12,-72.62,40
-43.12,-72.38,404
-43.12,-72.12,178
-43.12,-71.88,1790
-43.12,-71.62,1049
-43.12,-71.38,9676
-43.12,-71.12,85
-43.12,-70.88,28
-43.12,-70.62,23
-43.12,-70.38,18
-43.12,-70.12,23
-43.12,-69.88,13
-43.12,-69.62,22
-43.12,-69.38,41
-43.12,-69.12,21
-43.12,-68.88,11
-43.12,-68.62,46
-43.12,-68.38,25
-43.12,-68.12,46
-43.12,-67.88,20
-43.12,-67.62,121
-43.12,-67.38,12
-43.12,-67.12,8
-43.12,-66.88,5
-43.12,-66.62,12
-43.12,-66.38,9
-43.12,-66.12,15
-43.12,-65.88,8
-43.12,-65.62,6
-43.12,-65.38,3446
-43.12,-65.12,122
-43.12,-64.88,40
-43.12,-64.62,24
-43.12,-64.38,2
-43.12,146.88,3533
-43.12,147.12,14122
-43.12,147.38,24317
-43.12,147.62,1303
-43.12,147.88,1877
-43.12,148.12,4
-43.12,170.12,34
-43.12,170.38,97
-43.12,170.62,411
-43.12,170.88,14
-43.12,171.38,3
-43.12,171.62,106
-43.12,171.88,37
-43.12,172.12,31
-43.12,172.38,606
-43.12,172.62,5111
-43.12,172.88,2737
-43.12,173.12,150
-42.88,-74.12,4
-42.88,-73.88,1070
-42.88,-73.62,7865
-42.88,-73.38,2552
-42.88,-72.88,52
-42.88,-72.62,4160
-42.88,-72.38,19
-42.88,-72.12,12
-42.88,-71.88,26
-42.88,-71.62,175
-42.88,-71.38,41412
-42.88,-71.12,269
-42.88,-70.88,19
-42.88,-70.62,34
-42.88,-70.38,10
-42.88,-70.12,11
-42.88,-69.88,12
-42.88,-69.62,26
-42.88,-69.38,27
-42.88,-69.12,12
-42.88,-68.88,13
-42.88,-68.62,11
-42.88,-68.38,13
-42.88,-68.12,17
-42.88,-67.88,27
-42.88,-67.62,37
-42.88,-67.38,36
-42.88,-67.12,2
-42.88,-66.88,19
-42.88,-66.38,11
-42.88,-66.12,12
-42.88,-65.88,10
-42.88,-65.62,4
-42.88,-65.38,6
-42.88,-65.12,68938
-42.88,-64.88,886
-42.88,-64.62,18
-42.88,-64.38,20
-42.88,-64.12,38
-42.88,-63.88,36
-42.88,-63.62,44
-42.88,146.12,2
-42.88,146.62,2
-42.88,146.88,427
-42.88,147.12,18054
-42.88,147.38,157106
-42.88,147.62,19418
-42.88,147.88,1483
-42.88,170.62,21
-42.88,170.88,582
-42.88,171.12,624
-42.88,171.38,5
-42.88,171.62,83
-42.88,171.88,4
-42.88,172.38,37
-42.88,172.62,1492
-42.88,172.88,1358
-42.88,173.12,456
-42.88,173.38,912
-42.62,-74.12,837
-42.62,-73.88,15584
-42.62,-73.62,11324
-42.62,-73.38,2934
-42.62,-73.12,1285
-42.62,-72.88,176
-42.62,-72.62,76
-42.62,-72.38,24
-42.62,-71.88,5
-42.62,-71.62,272
-42.62,-71.38,869
-42.62,-71.12,13
-42.62,-70.88,51
-42.62,-70.62,550
-42.62,-70.38,138
-42.62,-70.12,29
-42.62,-69.88,32
-42.62,-69.62,337
-42.62,-69.38,6
-42.62,-69.12,68
-42.62,-68.88,59
-42.62,-68.62,16
-42.62,-68.38,948
-42.62,-68.12,41
-42.62,-67.88,18
-42.62,-67.62,30
-42.62,-67.38,27
-42.62,-67.12,28
-42.62,-66.88,17
-42.62,-66.62,8
-42.62,-66.38,12
-42.62,-66.12,13
-42.62,-65.88,28
-42.62,-65.62,12
-42.62,-65.38,39
-42.62,-65.12,40709
-42.62,-64.88,2341
-42.62,-64.62,8
-42.62,-64.38,507
-42.62,-64.12,342
-42.62,-63.88,111
-42.62,-63.62,72
-42.62,146.12,2
-42.62,146.62,630
-42.62,146.88,1596
-42.62,147.12,5708
-42.62,147.38,18415
-42.62,147.62,1323
-42.62,147.88,1607
-42.62,148.12,7
-42.62,170.88,1448
-42.62,171.12,5371
-42.62,171.38,393
-42.62,171.62,778
-42.62,171.88,42
-42.62,172.12,6
-42.62,172.38,14
-42.62,172.62,45
-42.62,172.88,1893
-42.62,173.12,821
-42.62,173.38,314
-42.62,173.62,67
-42.38,-74.12,1
-42.38,-73.88,49240
-42.38,-73.62,41092
-42.38,-73.38,11334
-42.38,-73.12,1752
-42.38,-72.88,138
-42.38,-72.62,712
-42.38,-72.38,90
-42.38,-72.12,7
-42.38,-71.88,13
-42.38,-71.62,78
-42.38,-71.38,1248
-42.38,-71.12,46
-42.38,-70.88,31
-42.38,-70.62,80
-42.38,-70.38,37
-42.38,-70.12,22
-42.38,-69.88,17
-42.38,-69.62,22
-42.38,-69.38,577
-42.38,-69.12,514
-42.38,-68.88,24
-42.38,-68.62,23
-42.38,-68.38,17
-42.38,-68.12,3
-42.38,-67.88,2
-42.38,-67.62,5
-42.38,-67.38,41
-42.38,-67.12,36
-42.38,-66.88,381
-42.38,-66.62,20
-42.38,-66.38,10
-42.38,-66.12,13
-42.38,-65.88,27
-42.38,-65.62,61
-42.38,-65.38,42
-42.38,-65.12,25
-42.38,-64.88,39
-42.38,-64.62,80
-42.38,-64.38,64
-42.38,-64.12,30
-42.38,-63.88,19
-42.38,-63.62,82
-42.38,146.38,53
-42.38,146.62,176
-42.38,146.88,258
-42.38,147.12,609
-42.38,147.38,1596
-42.38,147.62,424
-42.38,147.88,577
-42.38,148.12,79
-42.38,148.38,11
-42.38,171.12,8504
-42.38,171.38,3521
-42.38,171.62,824
-42.38,171.88,73
-42.38,172.12,85
-42.38,172.38,14
-42.38,172.88,5
-42.38,173.12,32
-42.38,173.38,95
-42.38,173.62,3432
-42.38,173.88,147
-42.12,-74.12,121
-42.12,-73.88,1653
-42.12,-73.62,3550
-42.12,-73.38,6708
-42.12,-73.12,15
-42.12,-72.88,1
-42.12,-72.62,1407
-42.12,-72.38,160
-42.12,-72.12,61
-42.12,-71.88,220
-42.12,-71.62,13639
-42.12,-71.38,2941
-42.12,-71.12,7053
-42.12,-70.88,168
-42.12,-70.62,826
-42.12,-70.38,8
-42.12,-70.12,3
-42.12,-69.88,7
-42.12,-69.62,11
-42.12,-69.38,13
-42.12,-69.12,13
-42.12,-68.88,9
-42.12,-68.62,20
-42.12,-68.38,10
-42.12,-68.12,13
-42.12,-67.62,6
-42.12,-67.38,26
-42.12,-67.12,8
-42.12,-66.88,20
-42.12,-66.62,20
-42.12,-66.38,7
-42.12,-66.12,12
-42.12,-65.88,25
-42.12,-65.62,33
-42.12,-65.38,33
-42.12,-65.12,91
-42.12,-64.88,62
-42.12,-64.62,6
-42.12,-64.38,4
-42.12,-64.12,89
-42.12,-63.88,22
-42.12,-63.62,24
-42.12,145.12,4
-42.12,145.38,708
-42.12,145.62,2096
-42.12,146.12,5
-42.12,146.38,12
-42.12,146.62,55
-42.12,146.88,67
-42.12,147.12,21
-42.12,147.38,211
-42.12,147.62,378
-42.12,147.88,47
-42.12,148.12,1347
-42.12,148.38,205
-42.12,171.38,300
-42.12,171.62,168
-42.12,171.88,1656
-42.12,172.12,65
-42.12,172.38,94
-42.12,173.38,16
-42.12,173.62,1
-42.12,173.88,127
-42.12,174.12,18
-41.88,-74.12,686
-41.88,-73.88,39052
-41.88,-73.62,9028
-41.88,-73.38,6869
-41.88,-73.12,26799
-41.88,-72.88,2587
-41.88,-72.62,2435
-41.88,-72.38,2827
-41.88,-72.12,54
-41.88,-71.88,730
-41.88,-71.62,21383
-41.88,-71.38,2110
-41.88,-71.12,39
-41.88,-70.88,1120
-41.88,-70.62,35
-41.88,-70.38,38
-41.88,-70.12,106
-41.88,-69.88,19
-41.88,-69.62,31
-41.88,-69.38,22
-41.88,-69.12,14
-41.88,-68.88,6
-41.88,-68.62,12
-41.88,-68.38,34
-41.88,-68.12,49
-41.88,-67.88,13
-41.88,-67.62,2
-41.88,-67.38,7
-41.88,-67.12,3
-41.88,-66.88,208
-41.88,-66.62,23
-41.88,-66.38,29
-41.88,-66.12,18
-41.88,-65.88,19
-41.88,-65.62,8
-41.88,-65.38,32
-41.88,-65.12,32
-41.88,145.12,20
-41.88,145.38,783
-41.88,145.62,943
-41.88,146.62,157
-41.88,146.88,116
-41.88,147.12,303
-41.88,147.38,792
-41.88,147.62,551
-41.88,147.88,126
-41.88,148.12,73
-41.88,148.38,979
-41.88,171.38,252
-41.88,171.62,5784
-41.88,171.88,265
-41.88,172.12,68
-41.88,172.38,783
-41.88,172.62,89
-41.88,172.88,218
-41.88,173.12,3
-41.88,173.38,8
-41.88,173.62,22
-41.88,173.88,104
-41.88,174.12,229
-41.62,-73.88,326
-41.62,-73.62,11023
-41.62,-73.38,6755
-41.62,-73.12,20997
-41.62,-72.88,6978
-41.62,-72.62,4245
-41.62,-72.38,2398
-41.62,-72.12,234
-41.62,-71.88,138
-41.62,-71.62,423
-41.62,-71.38,257
-41.62,-71.12,3
-41.62,-70.88,18
-41.62,-70.62,36
-41.62,-70.38,267
-41.62,-70.12,25
-41.62,-69.88,51
-41.62,-69.62,11
-41.62,-69.38,27
-41.62,-69.12,16
-41.62,-68.88,70
-41.62,-68.62,4
-41.62,-68.38,17
-41.62,-68.12,74
-41.62,-67.88,9
-41.62,-67.12,3
-41.62,-66.88,5
-41.62,-66.62,4
-41.62,-66.38,65
-41.62,-66.12,202
-41.62,-65.88,20
-41.62,-65.62,7
-41.62,-65.38,5581
-41.62,-65.12,1113
-41.62,-64.88,581
-41.62,144.88,3
-41.62,145.12,12
-41.62,145.62,197
-41.62,145.88,86
-41.62,146.12,86
-41.62,146.38,995
-41.62,146.62,4321
-41.62,146.88,3913
-41.62,147.12,12327
-41.62,147.38,2267
-41.62,147.62,54
-41.62,147.88,530
-41.62,148.12,1021
-41.62,148.38,339
-41.62,171.38,43
-41.62,171.62,1828
-41.62,171.88,1151
-41.62,172.12,82
-41.62,172.38,76
-41.62,172.62,109
-41.62,172.88,272
-41.62,173.12,47
-41.62,173.38,238
-41.62,173.62,673
-41.62,173.88,25584
-41.62,174.12,9329
-41.62,174.38,2
-41.62,175.12,12
-41.62,175.38,52
-41.62,175.62,16
-41.38,-73.88,1258
-41.38,-73.62,6327
-41.38,-73.38,13587
-41.38,-73.12,55727
-41.38,-72.88,301253
-41.38,-72.62,4040
-41.38,-72.38,1868
-41.38,-72.12,208
-41.38,-71.88,52
-41.38,-71.62,155
-41.38,-71.38,93
-41.38,-71.12,42
-41.38,-70.88,15
-41.38,-70.62,52
-41.38,-70.38,51
-41.38,-70.12,72
-41.38,-69.88,13
-41.38,-69.62,8370
-41.38,-69.38,30
-41.38,-69.12,20
-41.38,-68.88,15
-41.38,-68.62,3160
-41.38,-68.38,25
-41.38,-68.12,8
-41.38,-67.88,62
-41.38,-66.38,21
-41.38,-66.12,320
-41.38,-65.88,14
-41.38,-65.62,13
-41.38,-65.38,17
-41.38,-65.12,7
-41.38,144.88,2
-41.38,145.12,27
-41.38,145.62,260
-41.38,145.88,262
-41.38,146.12,1934
-41.38,146.38,7101
-41.38,146.62,1429
-41.38,146.88,4814
-41.38,147.12,93989
-41.38,147.38,1111
-41.38,147.62,185
-41.38,147.88,324
-41.38,148.12,733
-41.38,148.38,3859
-41.38,172.12,520
-41.38,172.38,6
-41.38,172.62,121
-41.38,172.88,2172
-41.38,173.12,38707
-41.38,173.38,44147
-41.38,173.62,580
-41.38,173.88,4970
-41.38,174.12,5704
-41.38,174.62,14325
-41.38,174.88,177459
-41.38,175.12,2768
-41.38,175.38,602
-41.38,175.62,245
-41.38,175.88,22
-41.12,-73.88,37
-41.12,-73.62,2275
-41.12,-73.38,12750
-41.12,-73.12,23497
-41.12,-72.88,3194
-41.12,-72.62,3666
-41.12,-72.38,168
-41.12,-72.12,101
-41.12,-71.88,92
-41.12,-71.62,347
-41.12,-71.38,135815
-41.12,-71.12,11060
-41.12,-70.88,422
-41.12,-70.62,1222
-41.12,-70.38,810
-41.12,-70.12,379
-41.12,-69.88,4
-41.12,-69.62,7
-41.12,-69.38,21
-41.12,-69.12,7
-41.12,-68.88,17
-41.12,-68.62,126
-41.12,-68.38,155
-41.12,-68.12,22
-41.12,-67.88,11
-41.12,-67.62,52
-41.12,-67.38,32
-41.12,-67.12,4
-41.12,-66.88,9
-41.12,-66.62,35
-41.12,-66.38,43
-41.12,-66.12,10
-41.12,-65.88,208
-41.12,-65.62,3
-41.12,-65.38,52
-41.12,-65.12,5
-41.12,-64.12,61
-41.12,-63.88,147
-41.12,-63.62,38
-41.12,-63.38,35
-41.12,-63.12,195
-41.12,-62.88,3753
-41.12,-62.62,21
-41.12,144.62,82
-41.12,144.88,13
-41.12,145.12,152
-41.12,145.38,47
-41.12,145.62,2208
-41.12,145.88,28296
-41.12,146.12,20337
-41.12,146.38,34772
-41.12,146.62,5917
-41.12,146.88,10599
-41.12,147.12,1697
-41.12,147.38,2159
-41.12,147.62,3571
-41.12,147.88,1071
-41.12,148.12,36
-41.12,148.38,259
-41.12,172.12,159
-41.12,172.88,2913
-41.12,173.12,13861
-41.12,173.38,4569
-41.12,173.62,521
-41.12,173.88,299
-41.12,174.12,256
-41.12,174.38,54
-41.12,174.62,130
-41.12,174.88,204357
-41.12,175.12,55932
-41.12,175.38,9312
-41.12,175.62,9677
-41.12,175.88,477
-41.12,176.12,196
-40.88,-73.88,86
-40.88,-73.62,483
-40.88,-73.38,4585
-40.88,-73.12,26893
-40.88,-72.88,6891
-40.88,-72.62,3468
-40.88,-72.38,2248
-40.88,-72.12,119
-40.88,-71.88,12
-40.88,-71.62,14630
-40.88,-71.38,138
-40.88,-71.12,289
-40.88,-70.88,86
-40.88,-70.62,65
-40.88,-70.38,29
-40.88,-70.12,54
-40.88,-69.88,14
-40.88,-69.62,6
-40.88,-69.38,10
-40.88,-69.12,10
-40.88,-68.88,15
-40.88,-68.62,20
-40.88,-68.38,13
-40.88,-68.12,6936
-40.88,-67.88,17
-40.88,-67.62,10
-40.88,-67.38,19
-40.88,-67.12,110
-40.88,-66.88,18
-40.88,-66.62,158
-40.88,-66.38,84
-40.88,-66.12,118
-40.88,-65.88,250
-40.88,-65.62,13
-40.88,-65.38,44
-40.88,-65.12,10944
-40.88,-64.88,1623
-40.88,-64.62,71
-40.88,-64.38,56
-40.88,-64.12,99
-40.88,-63.88,54
-40.88,-63.62,53
-40.88,-63.38,1153
-40.88,-63.12,22045
-40.88,-62.88,61537
-40.88,-62.62,265
-40.88,-62.38,156
-40.88,-62.12,19
-40.88,144.62,180
-40.88,144.88,406
-40.88,145.12,5536
-40.88,145.38,1899
-40.88,145.62,6341
-40.88,145.88,6
-40.88,147.38,132
-40.88,147.62,72
-40.88,147.88,87
-40.88,148.12,151
-40.88,172.38,4
-40.88,172.62,344
-40.88,172.88,4187
-40.88,173.12,64
-40.88,173.88,101
-40.88,174.12,3
-40.88,174.88,11001
-40.88,175.12,45586
-40.88,175.38,95
-40.88,175.62,25149
-40.88,175.88,763
-40.88,176.12,402
-40.88,176.38,105
-40.62,-73.88,41
-40.62,-73.62,3175
-40.62,-73.38,5507
-40.62,-73.12,165544
-40.62,-72.88,11996
-40.62,-72.62,10429
-40.62,-72.38,2409
-40.62,-72.12,136
-40.62,-71.88,68
-40.62,-71.62,167
-40.62,-71.38,605
-40.62,-71.12,99
-40.62,-70.88,229
-40.62,-70.62,551
-40.62,-70.38,6
-40.62,-70.12,65
-40.62,-69.88,105
-40.62,-69.62,10
-40.62,-69.12,28
-40.62,-68.88,16
-40.62,-68.62,16
-40.62,-68.38,11
-40.62,-68.12,17
-40.62,-67.88,14
-40.62,-67.62,2052
-40.62,-67.38,787
-40.62,-67.12,432
-40.62,-66.88,27
-40.62,-66.62,94
-40.62,-66.38,104
-40.62,-66.12,7307
-40.62,-65.88,16
-40.62,-65.62,3
-40.62,-65.38,8
-40.62,-65.12,243
-40.62,-64.88,16263
-40.62,-64.62,49
-40.62,-64.38,30
-40.62,-64.12,40
-40.62,-63.88,42
-40.62,-63.62,201
-40.62,-63.38,192
-40.62,-63.12,151
-40.62,-62.88,372
-40.62,-62.62,329
-40.62,-62.38,407
-40.62,-62.12,915
-40.62,144.62,27
-40.62,144.88,29
-40.62,145.12,11
-40.62,145.38,6
-40.62,148.12,3
-40.62,172.38,37
-40.62,172.62,1042
-40.62,172.88,28
-40.62,173.12,1
-40.62,173.88,2
-40.62,174.12,6
-40.62,175.12,3694
-40.62,175.38,23671
-40.62,175.62,998
-40.62,175.88,889
-40.62,176.12,384
-40.62,176.38,206
-40.62,176.62,70
-40.38,-73.88,5
-40.38,-73.62,277
-40.38,-73.38,4442
-40.38,-73.12,29064
-40.38,-72.88,25445
-40.38,-72.62,10961
-40.38,-72.38,2617
-40.38,-72.12,2507
-40.38,-71.88,518
-40.38,-71.62,22
-40.38,-71.38,423
-40.38,-71.12,141
-40.38,-70.88,72
-40.38,-70.62,23
-40.38,-70.38,12
-40.38,-70.12,10
-40.38,-69.88,36
-40.38,-69.62,65
-40.38,-69.38,10
-40.38,-69.12,14
-40.38,-68.88,15
-40.38,-68.62,18
-40.38,-68.38,46
-40.38,-68.12,36
-40.38,-67.88,19
-40.38,-67.62,6
-40.38,-67.38,4
-40.38,-67.12,4
-40.38,-66.88,20
-40.38,-66.62,23
-40.38,-66.38,16
-40.38,-66.12,7
-40.38,-65.88,11
-40.38,-65.62,12
-40.38,-65.38,3
-40.38,-65.12,26
-40.38,-64.88,7
-40.38,-64.62,45
-40.38,-64.38,16
-40.38,-64.12,161
-40.38,-63.88,121
-40.38,-63.62,784
-40.38,-63.38,54
-40.38,-63.12,98
-40.38,-62.88,131
-40.38,-62.62,409
-40.38,-62.38,226
-40.38,144.88,7
-40.38,147.88,2
-40.38,148.12,78
-40.38,148.38,9
-40.38,175.12,712
-40.38,175.38,9273
-40.38,175.62,96991
-40.38,175.88,9264
-40.38,176.12,847
-40.38,176.38,349
-40.38,176.62,468
-40.12,-73.62,84
-40.12,-73.38,170
-40.12,-73.12,1572
-40.12,-72.88,20886
-40.12,-72.62,9034
-40.12,-72.38,10517
-40.12,-72.12,2039
-40.12,-71.88,416
-40.12,-71.62,148
-40.12,-71.38,31952
-40.12,-71.12,4262
-40.12,-70.88,203
-40.12,-70.62,13
-40.12,-70.38,71
-40.12,-70.12,4579
-40.12,-69.88,101
-40.12,-69.62,15
-40.12,-69.38,20
-40.12,-69.12,12
-40.12,-68.88,6
-40.12,-68.62,20
-40.12,-68.38,20
-40.12,-68.12,12
-40.12,-67.88,18
-40.12,-67.62,18
-40.12,-67.38,10
-40.12,-67.12,5
-40.12,-66.88,3
-40.12,-66.62,3
-40.12,-66.38,50
-40.12,-66.12,3
-40.12,-65.88,8
-40.12,-65.62,11
-40.12,-65.38,5
-40.12,-65.12,12
-40.12,-64.88,24
-40.12,-64.62,141
-40.12,-64.38,7499
-40.12,-64.12,124
-40.12,-63.88,53
-40.12,-63.62,41
-40.12,-63.38,64
-40.12,-63.12,96
-40.12,-62.88,118
-40.12,-62.62,2800
-40.12,-62.38,231
-40.12,143.88,8
-40.12,144.12,248
-40.12,147.88,68
-40.12,148.12,375
-40.12,148.38,89
-40.12,175.12,899
-40.12,175.38,10300
-40.12,175.62,19972
-40.12,175.88,1586
-40.12,176.12,7545
-40.12,176.38,1682
-40.12,176.62,5448
-40.12,176.88,274
-39.88,-73.62,1413
-39.88,-73.38,56650
-39.88,-73.12,129275
-39.88,-72.88,19188
-39.88,-72.62,4508
-39.88,-72.38,1134
-39.88,-72.12,823
-39.88,-71.88,3707
-39.88,-71.62,48
-39.88,-71.38,74
-39.88,-71.12,17313
-39.88,-70.88,323
-39.88,-70.62,177
-39.88,-70.38,20
-39.88,-70.12,453
-39.88,-69.88,64
-39.88,-69.62,34
-39.88,-69.38,148
-39.88,-69.12,4
-39.88,-68.88,85
-39.88,-68.62,48
-39.88,-68.38,222
-39.88,-68.12,16
-39.88,-67.88,10
-39.88,-67.62,7
-39.88,-67.38,3
-39.88,-66.88,4
-39.88,-66.62,10
-39.88,-66.38,5
-39.88,-66.12,18
-39.88,-65.88,58
-39.88,-65.62,29
-39.88,-65.38,170
-39.88,-65.12,129
-39.88,-64.88,391
-39.88,-64.62,72
-39.88,-64.38,53
-39.88,-64.12,25
-39.88,-63.88,64
-39.88,-63.62,49
-39.88,-63.38,93
-39.88,-63.12,98
-39.88,-62.88,195
-39.88,-62.62,5671
-39.88,-62.38,381
-39.88,-62.12,25
-39.88,143.88,997
-39.88,144.12,268
-39.88,147.88,93
-39.88,148.12,46
-39.88,148.38,9
-39.88,174.38,1311
-39.88,174.62,1458
-39.88,174.88,2376
-39.88,175.12,42359
-39.88,175.38,786
-39.88,175.62,1068
-39.88,175.88,917
-39.88,176.12,98
-39.88,176.38,1377
-39.88,176.62,4731
-39.88,176.88,1162
-39.88,177.12,456
-39.62,-73.38,1592
-39.62,-73.12,6485
-39.62,-72.88,19483
-39.62,-72.62,2637
-39.62,-72.38,25621
-39.62,-72.12,13621
-39.62,-71.88,4055
-39.62,-71.62,113
-39.62,-71.38,60
-39.62,-71.12,381
-39.62,-70.88,186
-39.62,-70.62,752
-39.62,-70.38,53
-39.62,-70.12,84
-39.62,-69.88,22
-39.62,-69.62,23
-39.62,-69.38,3285
-39.62,-69.12,1254
-39.62,-68.88,12
-39.62,-68.62,1
-39.62,-68.38,135
-39.62,-68.12,16
-39.62,-67.88,18
-39.62,-67.62,13
-39.62,-67.38,26
-39.62,-67.12,6
-39.62,-66.88,39
-39.62,-66.62,6
-39.62,-66.38,13
-39.62,-66.12,9
-39.62,-65.88,48
-39.62,-65.62,539
-39.62,-65.38,741
-39.62,-65.12,17
-39.62,-64.88,18
-39.62,-64.62,30
-39.62,-64.38,48
-39.62,-64.12,31
-39.62,-63.88,60
-39.62,-63.62,77
-39.62,-63.38,38
-39.62,-63.12,45
-39.62,-62.88,376
-39.62,-62.62,13095
-39.62,-62.38,344
-39.62,-62.12,139
-39.62,143.88,35
-39.62,144.12,59
